15.746	15.2	0.452	1105.990918	97.02718077	3.893	67.384	15.746	15.746	15.746
13.995	17.5	0.006	1101.644209	91.62830972	6.713	74.294	13.995	13.995	13.995
13.053	15.7	0	1097.21672	175.255489	3.848	73.209	13.053	13.053	13.053
14.475	11.4	0	1092.708746	172.9311214	1.997	75.487	14.475	14.475	14.475
14.027	11.1	0.925	1088.120652	219.6860707	3.461	79.898	14.027	14.027	14.027
11.966	5.5	35.516	1083.452869	259.3953298	4.688	89.158	11.966	11.966	11.966
13.944	12.8	109.92	1078.705897	249.4184611	7.708	91.067	13.944	13.944	13.944
17.647	12.5	0.065	1073.880309	155.7360446	9.317	66.034	17.647	17.647	17.647
15.757	11	0.118	1068.976747	111.9581603	9.44	73.903	15.757	15.757	15.757
14.065	11.3	2.315	1063.995925	316.7733674	3.899	86.953	14.065	14.065	14.065
12.898	8.1	0.067	1058.938629	120.6957608	4.364	80.839	12.898	12.898	12.898
13.853	8.7	0	1053.805718	201.2017523	1.822	65.905	13.853	13.853	13.853
11.98	8.8	8.084	1048.598124	226.2127511	5.122	81.629	11.98	11.98	11.98
13.419	11.1	0	1043.316854	158.5872546	5.966	81.399	13.419	13.419	13.419
14.637	12.7	0.471	1037.962987	141.5638633	6.382	70.54	14.637	14.637	14.637
10.26	7.6	0	1032.537676	186.7886077	5.882	68.988	10.26	10.26	10.26
7.175	4.1	0	1027.042148	82.77562328	6.182	72.286	7.175	7.175	7.175
8.033	10.5	0	1021.477706	14.09876296	4.262	71.049	8.033	8.033	8.033
9.162	5.6	0	1015.845723	96.37272401	6.139	75.074	9.162	9.162	9.162
9.271	11.2	0	1010.147647	7.998234738	4.975	65.163	9.271	9.271	9.271
10.838	11.3	0	1004.384999	42.34341347	1.609	68.804	10.838	10.838	10.838
11.955	6.8	0	998.5593712	77.48438727	1.714	63.04	11.955	11.955	11.955
13.647	4.9	0	992.6724295	171.2987028	3.159	63.89	13.647	13.647	13.647
14.1	12.1	0	986.7259093	220.6965881	4.286	78.346	14.1	14.1	14.1
13.264	7.6	68.065	980.7216165	264.8187564	3.213	82.33	13.264	13.264	13.264
15.222	6.6	7.436	974.6614266	243.1943324	7.041	90.351	15.222	15.222	15.222
12.358	16.6	3.133	968.5472832	355.361504	1.555	91.488	12.358	12.358	12.358
7.509	9.5	3.759	962.3811974	227.7551165	7.06	90.138	7.509	7.509	7.509
9.046	9.3	27.133	956.1652461	239.2154808	2.461	84.079	9.046	9.046	9.046
7.297	9.6	7.5	949.9015711	216.8698503	4.966	89.384	7.297	7.297	7.297
6.211	9.5	0	943.5923778	171.4862658	5.903	83.499	6.211	6.211	6.211
6.445	6.1	0	937.2399333	6.304253255	3.578	74.264	6.445	6.445	6.445
9.001	7.5	0	930.8465654	49.42013667	2.267	66.219	9.001	9.001	9.001
10.65	8.5	38.025	924.4146605	205.1148265	7.974	68.696	10.65	10.65	10.65
6.459	4.3	1.78	917.9466625	75.09226464	12.368	58.289	6.459	6.459	6.459
6.669	4.5	0	911.4450704	45.8775097	11.726	55.003	6.669	6.669	6.669
9.107	11.8	6.373	904.9124369	167.713543	10.681	65.284	9.107	9.107	9.107
7.761	9.3	2.006	898.3513663	112.6608504	10.183	66.606	7.761	7.761	7.761
7.824	7.1	0.082	891.7645128	58.19534446	13.508	65.396	7.824	7.824	7.824
8.236	15.5	0.283	885.1545779	168.4844444	5.085	70.707	8.236	8.236	8.236
7.204	7.4	2.971	878.5243091	164.3634549	4.5	77.862	7.204	7.204	7.204
